can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,position_name,price
True,True,0.0,0.0,543295,0,0,0,0,-18.2,0,"[{'offset': 0, 'projected_percent': '-18.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.2', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Antoni,0.0,99,False,Knee injury - Unknown return date,2026-07-23T12:01:23.384798Z,50,543295.jpg,0.0,False,Milambo,0.0,False,,i,4,94,0,34,6,54,9,0.0,0.0,Milambo,,152.0,2025-07-03,2005-04-03,False,p543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.brentfordfc.com/en/news/video/first-team-fabio-carvalho-brentford-injury-return-keith-andrews?utm_source=chatgpt.com,518,211,531,220,489,188,534,218,0.0,0.0,0.0,0.0,0.0,0.0,368,217,546,228,546,228,615,269,0.0,0.0,0.0,Brentford,MID,5.0
True,True,100.0,100.0,244858,0,0,0,0,-14.1,0,"[{'offset': 0, 'projected_percent': '-14.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-14.1', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Fábio,0.0,100,False,,2026-08-18T13:58:17.442072Z,50,244858.jpg,0.0,False,Freitas Gouveia Carvalho,0.0,False,,a,4,94,0,233,78,290,44,0.0,0.0,Carvalho,Fábio Carvalho,173.0,2024-08-12,2002-08-30,False,p244858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,477,187,486,196,437,161,493,194,0.0,0.0,0.0,0.0,0.0,0.0,295,177,510,210,510,210,560,231,0.0,0.0,0.0,Brentford,MID,5.0
True,True,,,508395,0,0,0,0,-50.8,-47,"[{'offset': 0, 'projected_percent': '-51.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-57.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-63.6', 'likelihood': -3}]",,False,0,3,0.5,0.5,0,Yehor,0.5,102,False,,,50,508395.jpg,1.0,False,Yarmoliuk,1.1,False,,a,4,94,1,882,137,14853,1674,0.1,0.2,Yarmoliuk,,225.0,2022-10-28,2004-03-01,False,p508395,23,0,0,0,0,0,0,0,0,0,0,0,7,2.2,0.8,3.0,0.6,1,3,2,6,0,0.04,0.00,0.04,0.10,,,,,,,[],,246,111,229,126,150,77,252,113,0.16,0.0,0.0,0.16,0.39,0.0,352,205,269,123,255,113,185,58,0.0,0.0,23.48,Brentford,MID,5.0
True,True,,,183656,0,0,0,0,-35.2,0,"[{'offset': 0, 'projected_percent': '-35.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-35.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.2', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Josh,0.0,103,False,,,50,183656.jpg,0.0,False,Dasilva,0.0,False,,a,4,94,0,188,24,417,64,0.0,0.0,Dasilva,,241.0,2025-10-23,1998-10-23,False,p183656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,456,176,464,185,407,147,472,183,0.0,0.0,0.0,0.0,0.0,0.0,255,155,490,199,490,199,540,223,0.0,0.0,0.0,Brentford,MID,5.0
True,True,,,444180,0,0,0,0,-7.9,4,"[{'offset': 0, 'projected_percent': '-7.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.8', 'likelihood': -1}]",,False,0,3,0.5,0.5,0,Jaidon,0.5,105,False,,,60,444180.jpg,1.0,False,Anthony,0.2,False,,a,4,94,1,2235,277,2732,341,0.1,0.2,Anthony,,241.0,2026-07-07,1999-12-01,False,p444180,23,0,0,0,0,0,0,0,0,0,0,0,9,10.6,34.9,1.0,4.7,0,6,2,8,0,0.03,0.35,0.38,0.10,,,,,,,[],,160,58,21,16,192,98,84,44,0.12,0.0,1.37,1.49,0.39,0.0,84,53,311,150,303,147,361,136,0.0,0.0,31.3,Brentford,MID,6.0
True,True,,,502500,0,0,0,0,-17.6,-423,"[{'offset': 0, 'projected_percent': '-18.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.5', 'likelihood': -2}]",,False,0,4,0.0,0.0,0,Igor Thiago,0.0,106,False,,,80,502500.jpg,0.0,False,Nascimento Rodrigues,16.2,False,,a,4,94,0,100784,9012,170293,29126,0.0,0.0,Thiago,Igor Thiago,30.0,2024-07-01,2001-06-26,False,p502500,82,0,0,1,0,0,0,1,0,0,0,0,-3,2.2,4.0,8.0,1.4,1,4,0,5,1,1.00,0.08,1.08,0.50,,,,,1.0,,[],,250,20,153,19,102,21,221,21,1.1,0.0,0.09,1.19,0.55,0.0,10,3,620,73,620,73,24,4,1.1,1.1,5.49,Brentford,FWD,8.0
True,True,,,593174,0,0,0,0,0.9,22,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.6', 'likelihood': 1}]",,False,0,4,0.0,0.0,0,Kaye,0.0,107,False,,,45,593174.jpg,0.0,False,Furo,0.9,False,,a,4,94,0,10387,2196,9672,1229,0.0,0.0,Furo,,21.0,2026-01-11,2007-02-06,False,p593174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,416,32,422,39,362,38,432,41,0.0,0.0,0.0,0.0,0.0,0.0,528,70,456,46,456,46,201,32,0.0,0.0,0.0,Brentford,FWD,4.5
True,True,,,75115,0,0,0,0,0.1,3,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",,False,0,4,0.5,0.5,0,Callum,0.5,108,False,,,55,75115.jpg,1.0,False,Wilson,0.4,False,,a,4,94,1,5145,794,5495,687,0.1,0.2,Wilson,,241.0,2026-07-09,1992-02-27,False,p75115,7,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.3,5.0,1.8,0,0,0,0,0,0.03,0.04,0.07,0.07,,,,,,,[],,248,19,122,15,125,23,192,19,0.39,0.0,0.51,0.9,0.9,0.0,116,29,286,29,272,27,281,48,0.0,0.0,0.0,Brentford,FWD,5.5
True,True,,,513545,0,0,1,-1,37.0,401,"[{'offset': 0, 'projected_percent': '37.5', 'likelihood': 2}, {'offset': 1, 'projected_percent': '43.1', 'likelihood': 3}, {'offset': 2, 'projected_percent': '48.6', 'likelihood': 3}]",,False,1,3,7.0,7.0,0,Mamadou,7.0,565,False,,,56,513545.jpg,14.0,False,Sangaré,9.7,False,,a,4,94,14,492159,48397,30769,7429,1.3,2.5,M.Sangaré,,132.0,2026-08-01,2002-06-26,False,p513545,75,0,2,1,0,0,0,0,0,0,0,3,41,31.6,21.8,21.0,7.4,4,7,2,13,1,0.05,0.33,0.38,0.47,,,,,,,[],,50,21,56,37,44,23,39,23,0.06,0.0,0.4,0.46,0.56,0.0,114,74,15,6,3,2,41,16,1.2,1.2,15.6,Brentford,MID,5.6
True,True,,,613804,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-10T14:57:43.968027Z,False,0,2,1.7,1.7,0,El Hadji Malick,0.0,620,False,,,45,613804.jpg,0.0,False,Diouf,0.0,False,,a,4,94,0,3253,2653,392,355,0.0,0.0,Diouf,El Hadji Malick Diouf,189.0,2026-08-28,2004-12-29,False,p613804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,421,172,427,173,368,156,437,172,0.0,0.0,0.0,0.0,0.0,0.0,535,147,461,171,461,171,509,178,0.0,0.0,0.0,Brentford,DEF,4.5
True,True,,,489639,0,0,0,0,15.7,584,"[{'offset': 0, 'projected_percent': '16.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '24.6', 'likelihood': 2}, {'offset': 2, 'projected_percent': '32.7', 'likelihood': 2}]",,False,0,1,3.0,3.0,0,Bart,3.0,109,False,,,45,489639.jpg,6.0,False,Verbruggen,21.5,False,,a,5,36,6,109345,24589,55755,10275,0.7,1.3,Verbruggen,,152.0,2023-07-03,2002-08-18,False,p489639,90,0,0,1,0,0,0,0,0,0,0,0,25,6.6,0.0,0.0,0.7,0,4,0,0,1,0.00,0.00,0.00,0.29,,,,,,,[],,195,20,387,43,325,43,244,20,0.0,0.0,0.0,0.0,0.29,0.0,488,43,71,6,48,4,14,3,1.0,1.0,0.0,Brighton,GKP,4.5
True,True,,,49262,0,0,0,0,-1.6,16,"[{'offset': 0, 'projected_percent': '-1.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.4', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Jason,0.0,111,False,,,40,49262.jpg,0.0,False,Steele,4.0,False,,a,5,36,0,14824,4110,16070,2026,0.0,0.0,Steele,,241.0,2018-07-01,1990-08-18,False,p49262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,282,23,279,3,197,3,298,23,0.0,0.0,0.0,0.0,0.0,0.0,550,51,328,23,328,23,86,12,0.0,0.0,0.0,Brighton,GKP,4.0
True,True,100.0,100.0,231416,-1,1,-1,1,-1.1,-34,"[{'offset': 0, 'projected_percent': '-1.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-2.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.8', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Ferdi,0.0,113,False,,2026-08-23T13:00:07.595211Z,44,231416.jpg,0.0,False,Kadıoğlu,2.2,False,,a,5,36,0,3714,1134,54620,3216,0.0,0.0,F.Kadıoğlu,,219.0,2024-08-27,1999-10-07,False,p231416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.0,,,,,,[],,337,139,338,142,261,112,354,140,0.0,0.0,0.0,0.0,0.0,0.0,546,151,382,142,382,142,125,50,0.0,0.0,0.0,Brighton,DEF,4.4
True,True,,,204120,0,0,0,0,1.5,20,"[{'offset': 0, 'projected_percent': '1.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.1', 'likelihood': 1}]",,False,0,2,3.0,3.0,0,Olivier,3.0,114,False,,,45,204120.jpg,6.0,False,Boscagli,0.3,False,,a,5,36,6,5265,1162,1878,319,0.7,1.3,Boscagli,,73.0,2025-07-02,1997-11-18,False,p204120,90,0,0,1,0,0,0,0,0,0,0,0,29,15.2,7.3,6.0,2.9,5,4,1,6,1,0.00,0.04,0.04,0.29,,,,,,,[],,112,51,130,39,114,33,133,51,0.0,0.0,0.04,0.04,0.29,0.0,440,100,68,27,44,18,302,113,1.0,1.0,6.0,Brighton,DEF,4.5
True,True,,,465730,0,0,1,-1,56.9,1924,"[{'offset': 0, 'projected_percent': '59.6', 'likelihood': 3}, {'offset': 1, 'projected_percent': '86.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '112.8', 'likelihood': 5}]",,False,1,2,8.5,8.5,0,Maxim,8.5,115,True,,,46,465730.jpg,17.0,False,De Cuyper,9.8,False,,a,5,36,17,593235,98237,25197,4039,1.8,3.7,De Cuyper,,21.0,2025-07-05,2000-12-22,False,p465730,77,1,1,1,0,0,0,0,0,0,0,2,46,40.6,45.3,43.0,12.9,1,3,3,4,1,1.47,0.21,1.68,0.29,2.0,,4.0,,,,[],,26,9,10,2,11,2,4,1,1.72,0.0,0.25,1.97,0.34,0.0,403,79,6,4,1,1,40,14,1.17,1.17,4.68,Brighton,DEF,4.6
True,True,,,83299,0,0,0,0,5.0,52,"[{'offset': 0, 'projected_percent': '5.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '5.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.5', 'likelihood': 1}]",,False,0,2,3.0,3.0,0,Lewis,3.0,116,False,,,45,83299.jpg,6.0,False,Dunk,1.2,False,,a,5,36,6,16413,3070,6080,770,0.7,1.3,Dunk,,241.0,2009-07-01,1991-11-21,False,p83299,90,0,0,1,0,0,0,0,0,0,0,0,24,13.4,6.4,0.0,2.0,1,2,1,2,1,0.00,0.04,0.04,0.29,,,3.0,,,,[],,132,61,134,40,268,115,175,66,0.0,0.0,0.04,0.04,0.29,0.0,410,82,66,25,42,16,176,72,1.0,1.0,2.0,Brighton,DEF,4.5
True,True,,,550090,0,0,0,0,0.0,1,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Diego,0.0,117,False,,,45,550090.jpg,0.0,False,Coppola,0.0,False,,a,5,36,0,230,39,245,21,0.0,0.0,Coppola,,,,,False,p550090,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,402,168,409,169,347,151,418,168,0.0,0.0,0.0,0.0,0.0,0.0,510,139,443,167,443,167,554,192,0.0,0.0,0.0,Brighton,DEF,4.5
True,True,,,223434,0,0,0,0,-18.6,-2,"[{'offset': 0, 'projected_percent': '-18.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-24.6', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Igor Julio,0.0,118,False,,,45,223434.jpg,0.0,False,dos Santos de Paulo,0.1,False,,a,5,36,0,567,96,964,89,0.0,0.0,Igor,Igor Julio,30.0,2023-07-26,1998-02-07,False,p223434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,362,149,366,153,295,128,379,150,0.0,0.0,0.0,0.0,0.0,0.0,448,106,406,151,406,151,438,154,0.0,0.0,0.0,Brighton,DEF,4.5
True,True,,,451490,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.5,0.5,0,João Pedro,0.5,119,False,,,45,451490.jpg,1.0,False,Loureiro da Costa,0.0,False,,a,5,36,1,321,36,267,41,0.1,0.2,Costinha,Costinha,173.0,2026-06-15,2000-03-26,False,p451490,26,0,0,0,0,0,0,0,0,0,0,0,7,8.2,1.9,18.0,2.8,3,0,1,4,0,0.12,0.00,0.12,0.10,,,,,,,[],,177,77,188,57,50,14,139,55,0.42,0.0,0.0,0.42,0.35,0.0,473,125,237,86,218,81,517,180,0.0,0.0,13.85,Brighton,DEF,4.5
True,True,,,454490,0,0,0,0,0.1,8,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Michael,0.0,120,False,,,50,454490.jpg,0.0,False,Svoboda,0.1,False,,a,5,36,0,888,120,771,87,0.0,0.0,Svoboda,,14.0,2026-07-02,1998-10-15,False,p454490,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,491,192,501,192,454,180,507,192,0.0,0.0,0.0,0.0,0.0,0.0,313,58,522,188,522,188,485,170,0.0,0.0,0.0,Brighton,DEF,5.0
True,True,0.0,0.0,451340,0,0,0,0,-60.5,-2,"[{'offset': 0, 'projected_percent': '-60.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-63.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-65.9', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Mitoma,0.0,121,False,Hamstring injury - Unknown return date,2026-07-24T18:30:10.661894Z,60,451340.jpg,0.0,False,Kaoru,0.0,False,,i,5,36,0,184,25,1418,181,0.0,0.0,Mitoma,,108.0,2021-08-09,1997-05-20,False,p451340,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.brightonandhovealbion.com/media-article/successful-surgery-for-mitoma,596,258,599,260,592,253,599,260,0.0,0.0,0.0,0.0,0.0,0.0,86,55,601,262,601,262,504,210,0.0,0.0,0.0,Brighton,MID,6.0
True,True,0.0,0.0,592031,-1,1,-1,1,-4.8,-8,"[{'offset': 0, 'projected_percent': '-5.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-9.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-13.4', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Yankuba,0.0,122,False,Leg injury - Expected back 28 Nov,2026-08-14T18:00:06.418033Z,59,592031.jpg,0.0,False,Minteh,0.1,False,,i,5,36,0,155,15,3913,392,0.0,0.0,Minteh,,78.0,2024-07-01,2004-07-22,False,p592031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,,,[],https://www.brightonandhovealbion.com/media-article/fabian-hurzeler-reflects-on-albions-pre-season-win-over-as-roma?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=content-card,583,252,592,257,583,249,594,257,0.0,0.0,0.0,0.0,0.0,0.0,111,72,595,258,595,258,475,194,0.0,0.0,0.0,Brighton,MID,5.9
True,True,25.0,25.0,532529,0,0,0,0,39.0,-489,"[{'offset': 0, 'projected_percent': '38.3', 'likelihood': 2}, {'offset': 1, 'projected_percent': '31.6', 'likelihood': 2}, {'offset': 2, 'projected_percent': '24.8', 'likelihood': 2}]",,False,1,3,2.0,2.0,0,Jack,8.0,123,True,Unspecified injury - 25% chance of playing,2026-08-27T19:30:07.780933Z,60,532529.jpg,16.0,False,Hinshelwood,2.1,False,,d,5,36,16,141897,2069,59013,20928,1.3,2.7,Hinshelwood,,241.0,2022-12-30,2005-04-11,False,p532529,63,2,0,1,0,0,0,0,0,0,0,3,54,72.8,13.4,59.0,14.5,0,1,2,3,1,1.41,0.02,1.43,0.19,,,,,,,[],,1,1,96,60,3,2,2,2,2.01,0.0,0.03,2.04,0.27,0.0,99,64,10,4,2,1,131,40,1.43,1.43,4.29,Brighton,MID,6.0
True,True,,,60307,0,0,0,0,-32.5,-132,"[{'offset': 0, 'projected_percent': '-32.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-34.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.7', 'likelihood': -2}]",,False,0,3,1.0,1.0,0,Pascal,1.0,124,False,,,55,60307.jpg,2.0,False,Groß,12.6,False,,a,5,36,2,30995,6816,119643,13770,0.2,0.4,Groß,,80.0,2026-01-02,1991-06-15,False,p60307,90,0,0,1,0,0,0,0,1,0,0,0,18,21.0,56.9,8.0,8.6,0,2,3,5,1,0.00,0.27,0.27,0.29,1.0,,1.0,,1.0,,[],,79,26,2,1,95,46,26,17,0.0,0.0,0.27,0.27,0.29,0.0,115,75,192,88,148,72,32,11,1.0,1.0,5.0,Brighton,MID,5.5
True,True,75.0,75.0,463067,0,0,0,0,3.1,-52,"[{'offset': 0, 'projected_percent': '3.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.6', 'likelihood': 1}]",,False,0,4,1.9,1.9,0,Georginio,2.5,125,False,Unspecified injury - 75% chance of playing,2026-08-26T16:00:07.608056Z,55,463067.jpg,5.0,False,Rutter,1.0,False,,d,5,36,5,25368,1481,18021,3014,0.5,0.9,Georginio,,73.0,2024-08-19,2002-04-20,False,p463067,90,0,1,1,0,0,0,0,0,0,0,0,22,19.8,11.4,15.0,4.6,1,4,2,7,1,0.08,0.44,0.52,0.29,,,,,,,[],,86,8,113,14,69,14,87,12,0.08,0.0,0.44,0.52,0.29,0.0,174,40,104,11,71,7,197,31,1.0,1.0,7.0,Brighton,FWD,5.5
True,True,,,219249,0,0,0,0,-31.2,4,"[{'offset': 0, 'projected_percent': '-30.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-25.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-19.5', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Matt,0.0,126,False,,,55,219249.jpg,0.0,False,O'Riley,0.1,False,,a,5,36,0,812,156,1552,200,0.0,0.0,O'Riley,,58.0,2024-08-26,2000-11-21,False,p219249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,3.0,,[],,551,230,566,239,542,222,566,237,0.0,0.0,0.0,0.0,0.0,0.0,146,90,574,243,574,243,415,162,0.0,0.0,0.0,Brighton,MID,5.5
True,True,,,514254,0,0,0,0,5.5,48,"[{'offset': 0, 'projected_percent': '5.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '6.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.9', 'likelihood': 1}]",,False,0,3,3.0,3.0,0,Diego,3.0,127,False,,,50,514254.jpg,6.0,False,Gómez Amarilla,3.9,False,,a,5,36,6,31385,7433,21014,4142,0.6,1.2,Gomez,Diego Gómez,168.0,2025-01-01,2003-03-27,False,p514254,85,0,1,1,0,0,0,0,0,0,0,0,27,33.0,25.1,41.0,9.9,2,1,3,6,1,0.18,0.48,0.66,0.29,,,5.0,,,,[],,43,19,47,31,12,7,13,10,0.19,0.0,0.51,0.7,0.31,0.0,356,207,75,32,49,21,87,28,1.06,1.06,6.35,Brighton,MID,5.0
True,False,0.0,0.0,536916,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Facundo,0.0,128,False,Has joined Elche on loan for the rest of the season,2026-08-10T14:03:07.561436Z,50,536916.jpg,0.0,False,Buonanotte,0.0,False,,u,5,36,0,0,0,191,18,0.0,0.0,Buonanotte,,10.0,2023-01-01,2004-12-23,False,p536916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,517,210,530,219,488,187,533,217,0.0,0.0,0.0,0.0,0.0,0.0,366,215,545,227,545,227,609,266,0.0,0.0,0.0,Brighton,MID,5.0
True,True,,,509416,0,0,0,0,-29.1,-6,"[{'offset': 0, 'projected_percent': '-29.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-30.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.9', 'likelihood': -2}]",,False,0,3,1.0,1.0,0,Yasin,1.0,129,False,,,55,509416.jpg,2.0,False,Ayari,0.6,False,,a,5,36,2,4118,784,8734,1123,0.2,0.4,Ayari,,206.0,2023-01-30,2003-10-06,False,p509416,63,0,0,1,0,0,0,0,1,0,0,0,8,0.0,15.0,6.0,1.7,1,3,0,4,1,0.11,0.03,0.14,0.19,4.0,,2.0,,,,[],,570,244,81,51,121,62,201,89,0.16,0.0,0.04,0.2,0.27,0.0,197,124,203,97,156,79,234,79,1.43,1.43,5.71,Brighton,MID,5.5
True,True,,,467779,0,0,0,0,5.6,42,"[{'offset': 0, 'projected_percent': '5.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '6.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.8', 'likelihood': 1}]",,False,0,2,3.5,3.5,0,Mats,3.5,130,False,,,50,467779.jpg,7.0,False,Wieffer,0.5,False,,a,5,36,7,15937,2509,3617,560,0.7,1.4,Wieffer,,152.0,2024-07-06,1999-11-16,False,p467779,77,0,0,1,0,0,0,0,0,0,0,1,32,16.6,26.3,6.0,4.9,4,5,4,8,1,0.09,0.05,0.14,0.29,,,,,,,[],,104,44,40,13,116,35,80,28,0.11,0.0,0.06,0.17,0.34,0.0,321,61,61,23,32,12,262,98,1.17,1.17,9.35,Brighton,DEF,5.0
True,False,0.0,0.0,597320,0,0,0,0,0.0,-6,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Harry,0.0,132,False,Has joined Leicester City on loan for the rest of the season,2026-08-17T13:53:19.019938Z,45,597320.jpg,0.0,False,Howell,0.1,False,,u,5,36,0,0,0,1724,192,0.0,0.0,Howell,,,,,False,p597320,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,418,154,424,164,364,122,434,161,0.0,0.0,0.0,0.0,0.0,0.0,530,266,458,181,458,181,489,201,0.0,0.0,0.0,Brighton,MID,4.5
